2025-01-07 at 17:09:04 | INFO | Loaded model from /root/code/MRIclass/results/007-ViT3D-S-8/checkpoints/0005000.pt
2025-01-07 at 19:56:12 | INFO | item: 137, logits: tensor([[ 0.5386, -0.5386]], device='cuda:0'), Labels: tensor([1], device='cuda:0')
2025-01-07 at 19:56:19 | INFO | item: 138, logits: tensor([[ 0.5341, -0.5341]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 19:56:19 | INFO | item: 139, logits: tensor([[ 0.5344, -0.5344]], device='cuda:0'), Labels: tensor([1], device='cuda:0')
2025-01-07 at 19:56:19 | INFO | item: 140, logits: tensor([[ 0.5341, -0.5341]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 19:56:19 | INFO | item: 141, logits: tensor([[ 0.5340, -0.5340]], device='cuda:0'), Labels: tensor([1], device='cuda:0')
2025-01-07 at 19:56:26 | INFO | item: 142, logits: tensor([[ 0.5340, -0.5340]], device='cuda:0'), Labels: tensor([1], device='cuda:0')
2025-01-07 at 19:56:26 | INFO | item: 143, logits: tensor([[ 0.5345, -0.5346]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 19:56:26 | INFO | item: 144, logits: tensor([[ 0.5340, -0.5340]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 19:56:26 | INFO | item: 145, logits: tensor([[ 0.5342, -0.5342]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 19:56:32 | INFO | item: 146, logits: tensor([[ 0.5348, -0.5348]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 19:56:32 | INFO | item: 147, logits: tensor([[ 0.5341, -0.5341]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 19:56:33 | INFO | item: 148, logits: tensor([[ 0.5372, -0.5372]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 19:56:33 | INFO | item: 149, logits: tensor([[ 0.5341, -0.5341]], device='cuda:0'), Labels: tensor([1], device='cuda:0')
2025-01-07 at 19:56:39 | INFO | item: 150, logits: tensor([[ 0.5342, -0.5342]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 19:56:39 | INFO | item: 151, logits: tensor([[ 0.5343, -0.5343]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 19:56:39 | INFO | item: 152, logits: tensor([[ 0.5359, -0.5359]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 19:56:39 | INFO | item: 153, logits: tensor([[ 0.5342, -0.5342]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 19:56:44 | INFO | item: 154, logits: tensor([[ 0.5346, -0.5347]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 19:56:44 | INFO | item: 155, logits: tensor([[ 0.5339, -0.5339]], device='cuda:0'), Labels: tensor([1], device='cuda:0')
2025-01-07 at 19:56:44 | INFO | item: 156, logits: tensor([[ 0.5343, -0.5343]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 19:56:44 | INFO | item: 157, logits: tensor([[ 0.5341, -0.5341]], device='cuda:0'), Labels: tensor([1], device='cuda:0')
2025-01-07 at 19:56:48 | INFO | item: 158, logits: tensor([[ 0.5343, -0.5344]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 19:56:48 | INFO | item: 159, logits: tensor([[ 0.5342, -0.5343]], device='cuda:0'), Labels: tensor([1], device='cuda:0')
2025-01-07 at 19:56:49 | INFO | item: 160, logits: tensor([[ 0.5340, -0.5340]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 19:56:49 | INFO | item: 161, logits: tensor([[ 0.5342, -0.5342]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 19:56:53 | INFO | item: 162, logits: tensor([[ 0.5343, -0.5344]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 19:56:54 | INFO | item: 163, logits: tensor([[ 0.5344, -0.5345]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 19:56:54 | INFO | item: 164, logits: tensor([[ 0.5341, -0.5342]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 19:56:54 | INFO | item: 165, logits: tensor([[ 0.5340, -0.5340]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 19:56:57 | INFO | item: 166, logits: tensor([[ 0.5356, -0.5356]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 19:56:57 | INFO | item: 167, logits: tensor([[ 0.5367, -0.5368]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 19:56:57 | INFO | item: 168, logits: tensor([[ 0.5362, -0.5362]], device='cuda:0'), Labels: tensor([1], device='cuda:0')
2025-01-07 at 19:56:58 | INFO | item: 169, logits: tensor([[ 0.5343, -0.5343]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 19:57:03 | INFO | item: 170, logits: tensor([[ 0.5340, -0.5340]], device='cuda:0'), Labels: tensor([1], device='cuda:0')
2025-01-07 at 19:57:03 | INFO | item: 171, logits: tensor([[ 0.5341, -0.5341]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 19:57:03 | INFO | item: 172, logits: tensor([[ 0.5341, -0.5342]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 19:57:03 | INFO | item: 173, logits: tensor([[ 0.5341, -0.5342]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 19:57:49 | INFO | Loaded model from /root/code/MRIclass/results/009-ViT3D-S-8/checkpoints/0005000.pt
2025-01-07 at 19:57:56 | INFO | Dataset contains 1146.
2025-01-07 at 19:58:04 | INFO | item: 1, logits: tensor([[ 0.5372, -0.5372]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 19:58:05 | INFO | item: 2, logits: tensor([[ 0.5343, -0.5343]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 19:58:05 | INFO | item: 3, logits: tensor([[ 0.5340, -0.5340]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 19:58:05 | INFO | item: 4, logits: tensor([[ 0.5342, -0.5342]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 19:58:05 | INFO | item: 5, logits: tensor([[ 0.5340, -0.5340]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 19:58:06 | INFO | item: 6, logits: tensor([[ 0.5339, -0.5340]], device='cuda:0'), Labels: tensor([1], device='cuda:0')
2025-01-07 at 19:58:06 | INFO | item: 7, logits: tensor([[ 0.5341, -0.5341]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 19:58:06 | INFO | item: 8, logits: tensor([[ 0.5339, -0.5339]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 19:58:06 | INFO | item: 9, logits: tensor([[ 0.5340, -0.5340]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 19:58:11 | INFO | item: 10, logits: tensor([[ 0.5340, -0.5340]], device='cuda:0'), Labels: tensor([1], device='cuda:0')
2025-01-07 at 19:58:11 | INFO | item: 11, logits: tensor([[ 0.5340, -0.5341]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 19:58:11 | INFO | item: 12, logits: tensor([[ 0.5338, -0.5338]], device='cuda:0'), Labels: tensor([1], device='cuda:0')
2025-01-07 at 19:58:11 | INFO | item: 13, logits: tensor([[ 0.5342, -0.5342]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 19:58:19 | INFO | item: 14, logits: tensor([[ 0.5379, -0.5380]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 19:58:19 | INFO | item: 15, logits: tensor([[ 0.5340, -0.5340]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 19:58:20 | INFO | item: 16, logits: tensor([[ 0.5345, -0.5345]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 19:58:20 | INFO | item: 17, logits: tensor([[ 0.5340, -0.5340]], device='cuda:0'), Labels: tensor([1], device='cuda:0')
2025-01-07 at 19:58:23 | INFO | item: 18, logits: tensor([[ 0.5370, -0.5370]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 19:58:24 | INFO | item: 19, logits: tensor([[ 0.5369, -0.5369]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 19:58:24 | INFO | item: 20, logits: tensor([[ 0.5343, -0.5344]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 19:58:24 | INFO | item: 21, logits: tensor([[ 0.5342, -0.5342]], device='cuda:0'), Labels: tensor([1], device='cuda:0')
2025-01-07 at 19:58:29 | INFO | item: 22, logits: tensor([[ 0.5341, -0.5342]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 19:58:29 | INFO | item: 23, logits: tensor([[ 0.5346, -0.5346]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 19:58:29 | INFO | item: 24, logits: tensor([[ 0.5341, -0.5341]], device='cuda:0'), Labels: tensor([1], device='cuda:0')
2025-01-07 at 19:58:29 | INFO | item: 25, logits: tensor([[ 0.5341, -0.5341]], device='cuda:0'), Labels: tensor([1], device='cuda:0')
2025-01-07 at 19:58:35 | INFO | item: 26, logits: tensor([[ 0.5341, -0.5342]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 19:58:35 | INFO | item: 27, logits: tensor([[ 0.5343, -0.5343]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 19:58:35 | INFO | item: 28, logits: tensor([[ 0.5363, -0.5363]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 19:58:35 | INFO | item: 29, logits: tensor([[ 0.5342, -0.5342]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 19:58:40 | INFO | item: 30, logits: tensor([[ 0.5341, -0.5341]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 19:58:40 | INFO | item: 31, logits: tensor([[ 0.5340, -0.5340]], device='cuda:0'), Labels: tensor([1], device='cuda:0')
2025-01-07 at 19:58:41 | INFO | item: 32, logits: tensor([[ 0.5341, -0.5342]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 19:58:41 | INFO | item: 33, logits: tensor([[ 0.5339, -0.5339]], device='cuda:0'), Labels: tensor([1], device='cuda:0')
2025-01-07 at 19:58:46 | INFO | item: 34, logits: tensor([[ 0.5343, -0.5343]], device='cuda:0'), Labels: tensor([1], device='cuda:0')
2025-01-07 at 19:58:46 | INFO | item: 35, logits: tensor([[ 0.5341, -0.5341]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 19:58:47 | INFO | item: 36, logits: tensor([[ 0.5363, -0.5363]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 19:58:47 | INFO | item: 37, logits: tensor([[ 0.5344, -0.5345]], device='cuda:0'), Labels: tensor([1], device='cuda:0')
2025-01-07 at 19:59:37 | INFO | Loaded model from /root/code/MRIclass/results/008-ViT3D-S-8/checkpoints/0005000.pt
2025-01-07 at 19:59:43 | INFO | Dataset contains 1146.
2025-01-07 at 19:59:54 | INFO | item: 1, logits: tensor([[0.1637, 0.0121]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 19:59:54 | INFO | item: 2, logits: tensor([[0.1681, 0.0129]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 19:59:54 | INFO | item: 3, logits: tensor([[0.1670, 0.0123]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 19:59:54 | INFO | item: 4, logits: tensor([[0.1684, 0.0133]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 19:59:55 | INFO | item: 5, logits: tensor([[0.1665, 0.0121]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 19:59:55 | INFO | item: 6, logits: tensor([[0.1672, 0.0133]], device='cuda:0'), Labels: tensor([1], device='cuda:0')
2025-01-07 at 19:59:55 | INFO | item: 7, logits: tensor([[0.1666, 0.0122]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 19:59:55 | INFO | item: 8, logits: tensor([[0.1681, 0.0135]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 20:00:00 | INFO | item: 9, logits: tensor([[0.1665, 0.0120]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 20:00:00 | INFO | item: 10, logits: tensor([[0.1662, 0.0122]], device='cuda:0'), Labels: tensor([1], device='cuda:0')
2025-01-07 at 20:00:00 | INFO | item: 11, logits: tensor([[0.1647, 0.0121]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 20:00:01 | INFO | item: 12, logits: tensor([[0.1652, 0.0129]], device='cuda:0'), Labels: tensor([1], device='cuda:0')
2025-01-07 at 20:00:01 | INFO | item: 13, logits: tensor([[0.1678, 0.0130]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 20:00:04 | INFO | item: 14, logits: tensor([[0.1631, 0.0129]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 20:00:04 | INFO | item: 15, logits: tensor([[0.1669, 0.0122]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 20:00:05 | INFO | item: 16, logits: tensor([[0.1667, 0.0138]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 20:00:05 | INFO | item: 17, logits: tensor([[0.1672, 0.0123]], device='cuda:0'), Labels: tensor([1], device='cuda:0')
2025-01-07 at 20:00:10 | INFO | item: 18, logits: tensor([[0.1633, 0.0121]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 20:00:10 | INFO | item: 19, logits: tensor([[0.1645, 0.0120]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 20:00:11 | INFO | item: 20, logits: tensor([[0.1669, 0.0132]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 20:00:11 | INFO | item: 21, logits: tensor([[0.1667, 0.0124]], device='cuda:0'), Labels: tensor([1], device='cuda:0')
2025-01-07 at 20:00:21 | INFO | item: 22, logits: tensor([[0.1670, 0.0119]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 20:00:21 | INFO | item: 23, logits: tensor([[0.1682, 0.0134]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 20:00:21 | INFO | item: 24, logits: tensor([[0.1679, 0.0136]], device='cuda:0'), Labels: tensor([1], device='cuda:0')
2025-01-07 at 20:00:21 | INFO | item: 25, logits: tensor([[0.1677, 0.0124]], device='cuda:0'), Labels: tensor([1], device='cuda:0')
2025-01-07 at 20:00:21 | INFO | item: 26, logits: tensor([[0.1647, 0.0125]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 20:00:22 | INFO | item: 27, logits: tensor([[0.1666, 0.0123]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 20:00:22 | INFO | item: 28, logits: tensor([[0.1640, 0.0118]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 20:00:22 | INFO | item: 29, logits: tensor([[0.1628, 0.0129]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 20:00:27 | INFO | item: 30, logits: tensor([[0.1678, 0.0129]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 20:00:27 | INFO | item: 31, logits: tensor([[0.1664, 0.0124]], device='cuda:0'), Labels: tensor([1], device='cuda:0')
2025-01-07 at 20:00:27 | INFO | item: 32, logits: tensor([[0.1661, 0.0115]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 20:00:27 | INFO | item: 33, logits: tensor([[0.1641, 0.0122]], device='cuda:0'), Labels: tensor([1], device='cuda:0')
2025-01-07 at 20:00:29 | INFO | item: 34, logits: tensor([[0.1671, 0.0135]], device='cuda:0'), Labels: tensor([1], device='cuda:0')
2025-01-07 at 20:00:29 | INFO | item: 35, logits: tensor([[0.1678, 0.0123]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 20:00:37 | INFO | item: 36, logits: tensor([[0.1636, 0.0121]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 20:00:37 | INFO | item: 37, logits: tensor([[0.1675, 0.0137]], device='cuda:0'), Labels: tensor([1], device='cuda:0')
2025-01-07 at 20:00:37 | INFO | item: 38, logits: tensor([[0.1685, 0.0129]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 20:00:37 | INFO | item: 39, logits: tensor([[0.1681, 0.0130]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 20:00:37 | INFO | item: 40, logits: tensor([[0.1651, 0.0122]], device='cuda:0'), Labels: tensor([1], device='cuda:0')
2025-01-07 at 20:00:37 | INFO | item: 41, logits: tensor([[0.1635, 0.0129]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 20:00:41 | INFO | item: 42, logits: tensor([[0.1669, 0.0130]], device='cuda:0'), Labels: tensor([1], device='cuda:0')
2025-01-07 at 20:00:41 | INFO | item: 43, logits: tensor([[0.1673, 0.0137]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 20:00:46 | INFO | item: 44, logits: tensor([[0.1655, 0.0115]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 20:00:46 | INFO | item: 45, logits: tensor([[0.1662, 0.0122]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 20:00:46 | INFO | item: 46, logits: tensor([[0.1625, 0.0127]], device='cuda:0'), Labels: tensor([1], device='cuda:0')
2025-01-07 at 20:00:46 | INFO | item: 47, logits: tensor([[0.1679, 0.0133]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 20:00:53 | INFO | item: 48, logits: tensor([[0.1672, 0.0128]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 20:00:53 | INFO | item: 49, logits: tensor([[0.1655, 0.0131]], device='cuda:0'), Labels: tensor([1], device='cuda:0')
2025-01-07 at 20:00:53 | INFO | item: 50, logits: tensor([[0.1641, 0.0122]], device='cuda:0'), Labels: tensor([1], device='cuda:0')
2025-01-07 at 20:00:54 | INFO | item: 51, logits: tensor([[0.1626, 0.0121]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 20:00:55 | INFO | item: 52, logits: tensor([[0.1673, 0.0126]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 20:00:59 | INFO | item: 53, logits: tensor([[0.1637, 0.0123]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 20:00:59 | INFO | item: 54, logits: tensor([[0.1673, 0.0131]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 20:00:59 | INFO | item: 55, logits: tensor([[0.1646, 0.0132]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 20:01:00 | INFO | item: 56, logits: tensor([[0.1670, 0.0121]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 20:01:05 | INFO | item: 57, logits: tensor([[0.1655, 0.0134]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 20:01:05 | INFO | item: 58, logits: tensor([[0.1684, 0.0134]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 20:01:06 | INFO | item: 59, logits: tensor([[0.1655, 0.0132]], device='cuda:0'), Labels: tensor([1], device='cuda:0')
2025-01-07 at 20:01:06 | INFO | item: 60, logits: tensor([[0.1632, 0.0121]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 20:01:10 | INFO | item: 61, logits: tensor([[0.1658, 0.0114]], device='cuda:0'), Labels: tensor([1], device='cuda:0')
2025-01-07 at 20:01:10 | INFO | item: 62, logits: tensor([[0.1672, 0.0143]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 20:01:10 | INFO | item: 63, logits: tensor([[0.1635, 0.0121]], device='cuda:0'), Labels: tensor([1], device='cuda:0')
2025-01-07 at 20:01:10 | INFO | item: 64, logits: tensor([[0.1647, 0.0123]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 20:01:15 | INFO | item: 65, logits: tensor([[0.1657, 0.0121]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 20:01:15 | INFO | item: 66, logits: tensor([[0.1661, 0.0117]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 20:01:15 | INFO | item: 67, logits: tensor([[0.1664, 0.0117]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 20:01:15 | INFO | item: 68, logits: tensor([[0.1665, 0.0133]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 20:01:19 | INFO | item: 69, logits: tensor([[0.1644, 0.0127]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 20:01:19 | INFO | item: 70, logits: tensor([[0.1671, 0.0124]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 20:01:20 | INFO | item: 71, logits: tensor([[0.1670, 0.0134]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 20:01:20 | INFO | item: 72, logits: tensor([[0.1634, 0.0123]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 20:01:24 | INFO | item: 73, logits: tensor([[0.1674, 0.0123]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 20:01:24 | INFO | item: 74, logits: tensor([[0.1669, 0.0128]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
2025-01-07 at 20:01:25 | INFO | item: 75, logits: tensor([[0.1680, 0.0129]], device='cuda:0'), Labels: tensor([0], device='cuda:0')
